"Date","runname","Dailypassage"
2012-06-05,"Fall.Chinook.Passage.Estimate",9269
2012-06-06,"Fall.Chinook.Passage.Estimate",26400
2012-06-07,"Fall.Chinook.Passage.Estimate",13807
2012-06-08,"Fall.Chinook.Passage.Estimate",15935
2012-06-09,"Fall.Chinook.Passage.Estimate",13730
2012-06-10,"Fall.Chinook.Passage.Estimate",12061
2012-06-12,"Fall.Chinook.Passage.Estimate",7677
2012-06-13,"Fall.Chinook.Passage.Estimate",6286
2012-06-14,"Fall.Chinook.Passage.Estimate",6316
2012-06-15,"Fall.Chinook.Passage.Estimate",6665
2012-06-16,"Fall.Chinook.Passage.Estimate",5705
2012-06-18,"Fall.Chinook.Passage.Estimate",2592
2012-06-19,"Fall.Chinook.Passage.Estimate",3795
2012-06-20,"Fall.Chinook.Passage.Estimate",4795
2012-06-21,"Fall.Chinook.Passage.Estimate",4354
2012-06-22,"Fall.Chinook.Passage.Estimate",4974
2012-06-23,"Fall.Chinook.Passage.Estimate",3203
2012-06-25,"Fall.Chinook.Passage.Estimate",6457
2012-06-26,"Fall.Chinook.Passage.Estimate",5085
2012-06-27,"Fall.Chinook.Passage.Estimate",5510
2012-06-29,"Fall.Chinook.Passage.Estimate",3432
2012-06-30,"Fall.Chinook.Passage.Estimate",3390
2012-07-01,"Fall.Chinook.Passage.Estimate",1114
2012-07-02,"Fall.Chinook.Passage.Estimate",2444
2012-07-03,"Fall.Chinook.Passage.Estimate",5865
2012-07-05,"Fall.Chinook.Passage.Estimate",2223
2012-07-06,"Fall.Chinook.Passage.Estimate",6734
2012-07-09,"Fall.Chinook.Passage.Estimate",2156
2012-07-10,"Fall.Chinook.Passage.Estimate",2292
2012-07-11,"Fall.Chinook.Passage.Estimate",1351
2012-07-12,"Fall.Chinook.Passage.Estimate",1727
2012-07-13,"Fall.Chinook.Passage.Estimate",3004
2012-07-15,"Fall.Chinook.Passage.Estimate",2266
2012-07-16,"Fall.Chinook.Passage.Estimate",1860
2012-07-17,"Fall.Chinook.Passage.Estimate",1696
2012-07-18,"Fall.Chinook.Passage.Estimate",2199
2012-07-19,"Fall.Chinook.Passage.Estimate",2256
2012-07-20,"Fall.Chinook.Passage.Estimate",1861
2012-07-21,"Fall.Chinook.Passage.Estimate",2054
2012-07-22,"Fall.Chinook.Passage.Estimate",2567
2012-07-23,"Fall.Chinook.Passage.Estimate",2229
2012-07-24,"Fall.Chinook.Passage.Estimate",1642
2012-07-25,"Fall.Chinook.Passage.Estimate",1474
2012-07-26,"Fall.Chinook.Passage.Estimate",2391
2012-07-27,"Fall.Chinook.Passage.Estimate",914
2012-07-28,"Fall.Chinook.Passage.Estimate",1627
2012-07-29,"Fall.Chinook.Passage.Estimate",917
2012-07-30,"Fall.Chinook.Passage.Estimate",1658
2012-07-31,"Fall.Chinook.Passage.Estimate",1178
2012-08-01,"Fall.Chinook.Passage.Estimate",1774
2012-08-03,"Fall.Chinook.Passage.Estimate",2421
2012-08-04,"Fall.Chinook.Passage.Estimate",1831
2012-08-05,"Fall.Chinook.Passage.Estimate",715
2012-08-06,"Fall.Chinook.Passage.Estimate",669
2012-08-07,"Fall.Chinook.Passage.Estimate",1818
2012-08-08,"Fall.Chinook.Passage.Estimate",992
2012-08-09,"Fall.Chinook.Passage.Estimate",636
2012-08-10,"Fall.Chinook.Passage.Estimate",648
2012-08-11,"Fall.Chinook.Passage.Estimate",903
2012-08-12,"Fall.Chinook.Passage.Estimate",537
2012-08-13,"Fall.Chinook.Passage.Estimate",0
2012-08-14,"Fall.Chinook.Passage.Estimate",332
2012-08-15,"Fall.Chinook.Passage.Estimate",467
2012-08-16,"Fall.Chinook.Passage.Estimate",407
2012-08-17,"Fall.Chinook.Passage.Estimate",335
2012-08-18,"Fall.Chinook.Passage.Estimate",326
2012-08-19,"Fall.Chinook.Passage.Estimate",567
2012-08-20,"Fall.Chinook.Passage.Estimate",261
2012-08-21,"Fall.Chinook.Passage.Estimate",324
2012-08-22,"Fall.Chinook.Passage.Estimate",252
2012-08-23,"Fall.Chinook.Passage.Estimate",129
2012-08-24,"Fall.Chinook.Passage.Estimate",239
2012-08-25,"Fall.Chinook.Passage.Estimate",122
2012-08-26,"Fall.Chinook.Passage.Estimate",234
2012-08-27,"Fall.Chinook.Passage.Estimate",281
2012-08-28,"Fall.Chinook.Passage.Estimate",437
2012-08-29,"Fall.Chinook.Passage.Estimate",217
2012-08-30,"Fall.Chinook.Passage.Estimate",227
2012-08-31,"Fall.Chinook.Passage.Estimate",165
2012-09-01,"Fall.Chinook.Passage.Estimate",105
2012-09-02,"Fall.Chinook.Passage.Estimate",54
2012-09-03,"Fall.Chinook.Passage.Estimate",0
2012-09-04,"Fall.Chinook.Passage.Estimate",113
2012-09-05,"Fall.Chinook.Passage.Estimate",0
2012-09-06,"Fall.Chinook.Passage.Estimate",54
2012-09-07,"Fall.Chinook.Passage.Estimate",238
2012-09-08,"Fall.Chinook.Passage.Estimate",38
2012-09-09,"Fall.Chinook.Passage.Estimate",149
2012-09-10,"Fall.Chinook.Passage.Estimate",35
2012-09-11,"Fall.Chinook.Passage.Estimate",0
2012-09-12,"Fall.Chinook.Passage.Estimate",148
2012-09-13,"Fall.Chinook.Passage.Estimate",138
2012-09-14,"Fall.Chinook.Passage.Estimate",66
2012-09-15,"Fall.Chinook.Passage.Estimate",32
2012-09-16,"Fall.Chinook.Passage.Estimate",122
2012-09-17,"Fall.Chinook.Passage.Estimate",114
2012-09-18,"Fall.Chinook.Passage.Estimate",34
2012-09-19,"Fall.Chinook.Passage.Estimate",32
2012-09-20,"Fall.Chinook.Passage.Estimate",0
2012-09-21,"Fall.Chinook.Passage.Estimate",93
2012-09-22,"Fall.Chinook.Passage.Estimate",0
2012-09-23,"Fall.Chinook.Passage.Estimate",28
2012-09-24,"Fall.Chinook.Passage.Estimate",147
2012-09-25,"Fall.Chinook.Passage.Estimate",62
2012-09-26,"Fall.Chinook.Passage.Estimate",0
2012-09-27,"Fall.Chinook.Passage.Estimate",0
2012-09-28,"Fall.Chinook.Passage.Estimate",0
2012-09-29,"Fall.Chinook.Passage.Estimate",88
2012-09-30,"Fall.Chinook.Passage.Estimate",120
2012-10-01,"Fall.Chinook.Passage.Estimate",56
2012-10-02,"Fall.Chinook.Passage.Estimate",0
2012-10-03,"Fall.Chinook.Passage.Estimate",86
2012-10-04,"Fall.Chinook.Passage.Estimate",91
2012-10-05,"Fall.Chinook.Passage.Estimate",30
2012-10-06,"Fall.Chinook.Passage.Estimate",0
2012-10-07,"Fall.Chinook.Passage.Estimate",57
2012-10-08,"Fall.Chinook.Passage.Estimate",54
2012-10-10,"Fall.Chinook.Passage.Estimate",42
2012-10-11,"Fall.Chinook.Passage.Estimate",0
2012-10-12,"Fall.Chinook.Passage.Estimate",0
2012-10-13,"Fall.Chinook.Passage.Estimate",40
2012-10-14,"Fall.Chinook.Passage.Estimate",34
2012-10-15,"Fall.Chinook.Passage.Estimate",33
2012-10-16,"Fall.Chinook.Passage.Estimate",96
2012-10-17,"Fall.Chinook.Passage.Estimate",0
2012-10-18,"Fall.Chinook.Passage.Estimate",34
2012-10-19,"Fall.Chinook.Passage.Estimate",34
2012-10-20,"Fall.Chinook.Passage.Estimate",0
2012-10-21,"Fall.Chinook.Passage.Estimate",0
2012-10-22,"Fall.Chinook.Passage.Estimate",28
2012-10-23,"Fall.Chinook.Passage.Estimate",37
2012-10-24,"Fall.Chinook.Passage.Estimate",36
2012-10-25,"Fall.Chinook.Passage.Estimate",31
2012-10-26,"Fall.Chinook.Passage.Estimate",60
2012-10-27,"Fall.Chinook.Passage.Estimate",0
2012-10-30,"Fall.Chinook.Passage.Estimate",0
2012-10-31,"Fall.Chinook.Passage.Estimate",0
2012-11-01,"Fall.Chinook.Passage.Estimate",0
2012-11-02,"Fall.Chinook.Passage.Estimate",30
2012-11-03,"Fall.Chinook.Passage.Estimate",0
2012-11-04,"Fall.Chinook.Passage.Estimate",0
2012-11-05,"Fall.Chinook.Passage.Estimate",0
2012-11-06,"Fall.Chinook.Passage.Estimate",0
2012-11-07,"Fall.Chinook.Passage.Estimate",30
2012-11-08,"Fall.Chinook.Passage.Estimate",0
2012-11-09,"Fall.Chinook.Passage.Estimate",0
2012-11-10,"Fall.Chinook.Passage.Estimate",0
2012-11-11,"Fall.Chinook.Passage.Estimate",0
2012-11-12,"Fall.Chinook.Passage.Estimate",29
2012-11-13,"Fall.Chinook.Passage.Estimate",0
2012-11-14,"Fall.Chinook.Passage.Estimate",0
2012-11-15,"Fall.Chinook.Passage.Estimate",33
2012-11-16,"Fall.Chinook.Passage.Estimate",0
2012-11-17,"Fall.Chinook.Passage.Estimate",0
2012-11-18,"Fall.Chinook.Passage.Estimate",0
2012-11-19,"Fall.Chinook.Passage.Estimate",152
2012-11-20,"Fall.Chinook.Passage.Estimate",0
2012-11-21,"Fall.Chinook.Passage.Estimate",0
2012-11-22,"Fall.Chinook.Passage.Estimate",0
2012-11-24,"Fall.Chinook.Passage.Estimate",0
2012-11-25,"Fall.Chinook.Passage.Estimate",0
2012-11-26,"Fall.Chinook.Passage.Estimate",0
2012-11-27,"Fall.Chinook.Passage.Estimate",0
2012-11-28,"Fall.Chinook.Passage.Estimate",0
2012-12-07,"Fall.Chinook.Passage.Estimate",12541
2012-12-08,"Fall.Chinook.Passage.Estimate",6663
2012-12-09,"Fall.Chinook.Passage.Estimate",5723
2012-12-10,"Fall.Chinook.Passage.Estimate",4175
2012-12-11,"Fall.Chinook.Passage.Estimate",7607
2012-12-12,"Fall.Chinook.Passage.Estimate",7835
2012-12-13,"Fall.Chinook.Passage.Estimate",20239
2012-12-14,"Fall.Chinook.Passage.Estimate",22131
2012-12-15,"Fall.Chinook.Passage.Estimate",16152
2012-12-16,"Fall.Chinook.Passage.Estimate",16602
2012-12-17,"Fall.Chinook.Passage.Estimate",32058
2012-12-18,"Fall.Chinook.Passage.Estimate",76564
2012-12-19,"Fall.Chinook.Passage.Estimate",57916
2012-12-20,"Fall.Chinook.Passage.Estimate",30905
2012-12-21,"Fall.Chinook.Passage.Estimate",35054
2012-12-27,"Fall.Chinook.Passage.Estimate",142517
2012-12-28,"Fall.Chinook.Passage.Estimate",133131
2012-12-29,"Fall.Chinook.Passage.Estimate",99690
2012-12-30,"Fall.Chinook.Passage.Estimate",82959
2012-12-31,"Fall.Chinook.Passage.Estimate",163627
2013-01-01,"Fall.Chinook.Passage.Estimate",175195
2013-01-02,"Fall.Chinook.Passage.Estimate",184615
2013-01-03,"Fall.Chinook.Passage.Estimate",229997
2013-01-04,"Fall.Chinook.Passage.Estimate",131962
2013-01-05,"Fall.Chinook.Passage.Estimate",250245
2013-01-06,"Fall.Chinook.Passage.Estimate",103524
2013-01-07,"Fall.Chinook.Passage.Estimate",225229
2013-01-08,"Fall.Chinook.Passage.Estimate",555397
2013-01-10,"Fall.Chinook.Passage.Estimate",496961
2013-01-11,"Fall.Chinook.Passage.Estimate",935411
2013-01-12,"Fall.Chinook.Passage.Estimate",745368
2013-01-13,"Fall.Chinook.Passage.Estimate",631400
2013-01-14,"Fall.Chinook.Passage.Estimate",618778
2013-01-15,"Fall.Chinook.Passage.Estimate",451396
2013-01-16,"Fall.Chinook.Passage.Estimate",481021
2013-01-17,"Fall.Chinook.Passage.Estimate",666924
2013-01-18,"Fall.Chinook.Passage.Estimate",757211
2013-01-19,"Fall.Chinook.Passage.Estimate",736992
2013-01-20,"Fall.Chinook.Passage.Estimate",686619
2013-01-21,"Fall.Chinook.Passage.Estimate",711760
2013-01-22,"Fall.Chinook.Passage.Estimate",647804
2013-01-23,"Fall.Chinook.Passage.Estimate",433217
2013-01-24,"Fall.Chinook.Passage.Estimate",221450
2013-01-25,"Fall.Chinook.Passage.Estimate",888381
2013-01-26,"Fall.Chinook.Passage.Estimate",824114
2013-01-27,"Fall.Chinook.Passage.Estimate",474598
2013-01-28,"Fall.Chinook.Passage.Estimate",553874
2013-01-29,"Fall.Chinook.Passage.Estimate",254680
2013-01-30,"Fall.Chinook.Passage.Estimate",430141
2013-01-31,"Fall.Chinook.Passage.Estimate",389951
2013-02-01,"Fall.Chinook.Passage.Estimate",405111
2013-02-02,"Fall.Chinook.Passage.Estimate",238364
2013-02-03,"Fall.Chinook.Passage.Estimate",333145
2013-02-04,"Fall.Chinook.Passage.Estimate",271244
2013-02-05,"Fall.Chinook.Passage.Estimate",218332
2013-02-06,"Fall.Chinook.Passage.Estimate",237044
2013-02-07,"Fall.Chinook.Passage.Estimate",194338
2013-02-08,"Fall.Chinook.Passage.Estimate",115239
2013-02-09,"Fall.Chinook.Passage.Estimate",149550
2013-02-10,"Fall.Chinook.Passage.Estimate",269181
2013-02-11,"Fall.Chinook.Passage.Estimate",177304
2013-02-12,"Fall.Chinook.Passage.Estimate",125292
2013-02-13,"Fall.Chinook.Passage.Estimate",119481
2013-02-14,"Fall.Chinook.Passage.Estimate",78237
2013-02-15,"Fall.Chinook.Passage.Estimate",104331
2013-02-16,"Fall.Chinook.Passage.Estimate",82763
2013-02-17,"Fall.Chinook.Passage.Estimate",75542
2013-02-18,"Fall.Chinook.Passage.Estimate",75655
2013-02-19,"Fall.Chinook.Passage.Estimate",53709
2013-02-20,"Fall.Chinook.Passage.Estimate",49969
2013-02-21,"Fall.Chinook.Passage.Estimate",43917
2013-02-22,"Fall.Chinook.Passage.Estimate",44933
2013-02-23,"Fall.Chinook.Passage.Estimate",24117
2013-02-24,"Fall.Chinook.Passage.Estimate",22632
2013-02-25,"Fall.Chinook.Passage.Estimate",10047
2013-02-26,"Fall.Chinook.Passage.Estimate",19254
2013-02-27,"Fall.Chinook.Passage.Estimate",21789
2013-02-28,"Fall.Chinook.Passage.Estimate",13557
2013-03-01,"Fall.Chinook.Passage.Estimate",10625
2013-03-02,"Fall.Chinook.Passage.Estimate",8281
2013-03-03,"Fall.Chinook.Passage.Estimate",5316
2013-03-04,"Fall.Chinook.Passage.Estimate",4798
2013-03-05,"Fall.Chinook.Passage.Estimate",4261
2013-03-06,"Fall.Chinook.Passage.Estimate",5402
2013-03-07,"Fall.Chinook.Passage.Estimate",5218
2013-03-08,"Fall.Chinook.Passage.Estimate",7557
2013-03-09,"Fall.Chinook.Passage.Estimate",14164
2013-03-10,"Fall.Chinook.Passage.Estimate",12670
2013-03-11,"Fall.Chinook.Passage.Estimate",9162
2013-03-12,"Fall.Chinook.Passage.Estimate",6290
2013-03-13,"Fall.Chinook.Passage.Estimate",5167
2013-03-14,"Fall.Chinook.Passage.Estimate",3825
2013-03-15,"Fall.Chinook.Passage.Estimate",2720
2013-03-16,"Fall.Chinook.Passage.Estimate",2451
2013-03-17,"Fall.Chinook.Passage.Estimate",3009
2013-03-18,"Fall.Chinook.Passage.Estimate",1914
2013-03-19,"Fall.Chinook.Passage.Estimate",1011
2013-03-20,"Fall.Chinook.Passage.Estimate",488
2013-03-21,"Fall.Chinook.Passage.Estimate",1480
2013-03-22,"Fall.Chinook.Passage.Estimate",2781
2013-03-23,"Fall.Chinook.Passage.Estimate",2821
2013-03-24,"Fall.Chinook.Passage.Estimate",3671
2013-03-25,"Fall.Chinook.Passage.Estimate",1338
2013-03-26,"Fall.Chinook.Passage.Estimate",585
2013-03-27,"Fall.Chinook.Passage.Estimate",493
2013-03-28,"Fall.Chinook.Passage.Estimate",643
2013-03-29,"Fall.Chinook.Passage.Estimate",582
2013-03-30,"Fall.Chinook.Passage.Estimate",1724
2013-03-31,"Fall.Chinook.Passage.Estimate",994
2013-04-02,"Fall.Chinook.Passage.Estimate",8836
2013-04-03,"Fall.Chinook.Passage.Estimate",11000
2013-04-04,"Fall.Chinook.Passage.Estimate",3754
2013-04-05,"Fall.Chinook.Passage.Estimate",5546
2013-04-06,"Fall.Chinook.Passage.Estimate",21776
2013-04-07,"Fall.Chinook.Passage.Estimate",17060
2013-04-08,"Fall.Chinook.Passage.Estimate",8725
2013-04-09,"Fall.Chinook.Passage.Estimate",17490
2013-04-10,"Fall.Chinook.Passage.Estimate",13938
2013-04-15,"Fall.Chinook.Passage.Estimate",72580
2013-04-16,"Fall.Chinook.Passage.Estimate",84941
2013-04-17,"Fall.Chinook.Passage.Estimate",71382
2013-04-18,"Fall.Chinook.Passage.Estimate",46465
2013-04-19,"Fall.Chinook.Passage.Estimate",47161
2013-04-20,"Fall.Chinook.Passage.Estimate",22831
2013-04-21,"Fall.Chinook.Passage.Estimate",24152
2013-04-22,"Fall.Chinook.Passage.Estimate",20875
2013-04-23,"Fall.Chinook.Passage.Estimate",30741
2013-04-24,"Fall.Chinook.Passage.Estimate",30533
2013-05-01,"Fall.Chinook.Passage.Estimate",90688
2013-05-02,"Fall.Chinook.Passage.Estimate",66074
2013-05-03,"Fall.Chinook.Passage.Estimate",40587
2013-05-04,"Fall.Chinook.Passage.Estimate",56606
2013-05-05,"Fall.Chinook.Passage.Estimate",37611
2013-05-06,"Fall.Chinook.Passage.Estimate",29230
2013-05-07,"Fall.Chinook.Passage.Estimate",26589
2013-05-08,"Fall.Chinook.Passage.Estimate",21044
2013-05-09,"Fall.Chinook.Passage.Estimate",36079
2013-05-10,"Fall.Chinook.Passage.Estimate",52842
2013-05-11,"Fall.Chinook.Passage.Estimate",54347
2013-05-12,"Fall.Chinook.Passage.Estimate",28237
2013-05-13,"Fall.Chinook.Passage.Estimate",26707
2013-05-14,"Fall.Chinook.Passage.Estimate",35145
2013-05-15,"Fall.Chinook.Passage.Estimate",42320
2013-05-16,"Fall.Chinook.Passage.Estimate",34608
2013-05-17,"Fall.Chinook.Passage.Estimate",9667
2013-05-18,"Fall.Chinook.Passage.Estimate",37614
2013-05-19,"Fall.Chinook.Passage.Estimate",58007
2013-05-20,"Fall.Chinook.Passage.Estimate",32501
2013-05-21,"Fall.Chinook.Passage.Estimate",23120
2013-05-22,"Fall.Chinook.Passage.Estimate",34959
2013-05-23,"Fall.Chinook.Passage.Estimate",34761
2013-05-24,"Fall.Chinook.Passage.Estimate",58703
2013-05-25,"Fall.Chinook.Passage.Estimate",27379
2013-05-27,"Fall.Chinook.Passage.Estimate",33952
2013-05-28,"Fall.Chinook.Passage.Estimate",25817
2013-05-29,"Fall.Chinook.Passage.Estimate",33070
2013-05-30,"Fall.Chinook.Passage.Estimate",38451
2013-05-31,"Fall.Chinook.Passage.Estimate",40172
2013-06-01,"Fall.Chinook.Passage.Estimate",34582
2013-06-02,"Fall.Chinook.Passage.Estimate",37031
2013-06-04,"Fall.Chinook.Passage.Estimate",13987
2013-06-05,"Fall.Chinook.Passage.Estimate",20497
2013-06-06,"Fall.Chinook.Passage.Estimate",20150
2013-06-07,"Fall.Chinook.Passage.Estimate",15655
2013-06-08,"Fall.Chinook.Passage.Estimate",21296
2013-06-09,"Fall.Chinook.Passage.Estimate",17095
2013-06-10,"Fall.Chinook.Passage.Estimate",13584
2013-06-11,"Fall.Chinook.Passage.Estimate",13613
2013-06-12,"Fall.Chinook.Passage.Estimate",15998
2013-06-13,"Fall.Chinook.Passage.Estimate",24472
2013-06-14,"Fall.Chinook.Passage.Estimate",18831
2013-06-15,"Fall.Chinook.Passage.Estimate",17667
2013-06-18,"Fall.Chinook.Passage.Estimate",20477
2013-06-19,"Fall.Chinook.Passage.Estimate",16515
2013-06-20,"Fall.Chinook.Passage.Estimate",13386
2013-06-21,"Fall.Chinook.Passage.Estimate",28142
2013-06-22,"Fall.Chinook.Passage.Estimate",28397
2013-06-25,"Fall.Chinook.Passage.Estimate",12713
2013-06-26,"Fall.Chinook.Passage.Estimate",17956
2013-06-27,"Fall.Chinook.Passage.Estimate",36277
2013-06-28,"Fall.Chinook.Passage.Estimate",29132
2013-06-29,"Fall.Chinook.Passage.Estimate",16605
2013-07-01,"Fall.Chinook.Passage.Estimate",10164
2013-07-02,"Fall.Chinook.Passage.Estimate",10803
2013-07-03,"Fall.Chinook.Passage.Estimate",7939
2013-07-04,"Fall.Chinook.Passage.Estimate",6659
2013-07-05,"Fall.Chinook.Passage.Estimate",8751
2013-07-06,"Fall.Chinook.Passage.Estimate",8186
2013-07-08,"Fall.Chinook.Passage.Estimate",9280
2013-07-09,"Fall.Chinook.Passage.Estimate",11294
2013-07-10,"Fall.Chinook.Passage.Estimate",7582
2013-07-11,"Fall.Chinook.Passage.Estimate",9689
2013-07-12,"Fall.Chinook.Passage.Estimate",8513
2013-07-13,"Fall.Chinook.Passage.Estimate",10600
2013-07-15,"Fall.Chinook.Passage.Estimate",7986
2013-07-16,"Fall.Chinook.Passage.Estimate",2318
2013-07-17,"Fall.Chinook.Passage.Estimate",6220
2013-07-18,"Fall.Chinook.Passage.Estimate",14987
2013-07-19,"Fall.Chinook.Passage.Estimate",12237
2013-07-22,"Fall.Chinook.Passage.Estimate",5121
2013-07-23,"Fall.Chinook.Passage.Estimate",4436
2013-07-24,"Fall.Chinook.Passage.Estimate",2714
2013-07-25,"Fall.Chinook.Passage.Estimate",6605
2013-07-26,"Fall.Chinook.Passage.Estimate",3575
2013-07-27,"Fall.Chinook.Passage.Estimate",3050
2013-07-29,"Fall.Chinook.Passage.Estimate",2730
2013-07-30,"Fall.Chinook.Passage.Estimate",1909
2013-07-31,"Fall.Chinook.Passage.Estimate",2092
2013-08-01,"Fall.Chinook.Passage.Estimate",1748
2013-08-02,"Fall.Chinook.Passage.Estimate",2037
2013-08-03,"Fall.Chinook.Passage.Estimate",1725
2013-08-05,"Fall.Chinook.Passage.Estimate",1300
2013-08-06,"Fall.Chinook.Passage.Estimate",1564
2013-08-07,"Fall.Chinook.Passage.Estimate",1422
2013-08-08,"Fall.Chinook.Passage.Estimate",842
2013-08-09,"Fall.Chinook.Passage.Estimate",1053
2013-08-10,"Fall.Chinook.Passage.Estimate",1093
2013-08-12,"Fall.Chinook.Passage.Estimate",522
2013-08-13,"Fall.Chinook.Passage.Estimate",748
2013-08-14,"Fall.Chinook.Passage.Estimate",532
2013-08-15,"Fall.Chinook.Passage.Estimate",789
2013-08-16,"Fall.Chinook.Passage.Estimate",589
2013-08-17,"Fall.Chinook.Passage.Estimate",467
2013-08-19,"Fall.Chinook.Passage.Estimate",382
2013-08-20,"Fall.Chinook.Passage.Estimate",134
2013-08-21,"Fall.Chinook.Passage.Estimate",139
2013-08-22,"Fall.Chinook.Passage.Estimate",214
2013-08-23,"Fall.Chinook.Passage.Estimate",264
2013-08-24,"Fall.Chinook.Passage.Estimate",658
2013-08-25,"Fall.Chinook.Passage.Estimate",456
2013-08-26,"Fall.Chinook.Passage.Estimate",422
2013-08-27,"Fall.Chinook.Passage.Estimate",313
2013-08-28,"Fall.Chinook.Passage.Estimate",469
2013-08-29,"Fall.Chinook.Passage.Estimate",176
2013-08-30,"Fall.Chinook.Passage.Estimate",495
2013-08-31,"Fall.Chinook.Passage.Estimate",284
2013-09-01,"Fall.Chinook.Passage.Estimate",74
2013-09-04,"Fall.Chinook.Passage.Estimate",64
2013-09-05,"Fall.Chinook.Passage.Estimate",328
2013-09-06,"Fall.Chinook.Passage.Estimate",204
2013-09-07,"Fall.Chinook.Passage.Estimate",162
2013-09-08,"Fall.Chinook.Passage.Estimate",228
2013-09-09,"Fall.Chinook.Passage.Estimate",206
2013-09-10,"Fall.Chinook.Passage.Estimate",194
2013-09-11,"Fall.Chinook.Passage.Estimate",66
2013-09-12,"Fall.Chinook.Passage.Estimate",187
2013-09-13,"Fall.Chinook.Passage.Estimate",196
2013-09-14,"Fall.Chinook.Passage.Estimate",303
2013-09-16,"Fall.Chinook.Passage.Estimate",486
2013-09-17,"Fall.Chinook.Passage.Estimate",140
2013-09-18,"Fall.Chinook.Passage.Estimate",460
2013-09-19,"Fall.Chinook.Passage.Estimate",827
2013-09-20,"Fall.Chinook.Passage.Estimate",594
2013-09-21,"Fall.Chinook.Passage.Estimate",171
2013-09-22,"Fall.Chinook.Passage.Estimate",302
2013-09-23,"Fall.Chinook.Passage.Estimate",168
2013-09-24,"Fall.Chinook.Passage.Estimate",254
2013-09-25,"Fall.Chinook.Passage.Estimate",98
2013-09-26,"Fall.Chinook.Passage.Estimate",333
2013-09-27,"Fall.Chinook.Passage.Estimate",462
2013-09-28,"Fall.Chinook.Passage.Estimate",0
2013-09-29,"Fall.Chinook.Passage.Estimate",143
2013-09-30,"Fall.Chinook.Passage.Estimate",304
2013-10-18,"Fall.Chinook.Passage.Estimate",76
2013-10-19,"Fall.Chinook.Passage.Estimate",72
2013-10-20,"Fall.Chinook.Passage.Estimate",89
2013-10-21,"Fall.Chinook.Passage.Estimate",30
2013-10-22,"Fall.Chinook.Passage.Estimate",31
2013-10-23,"Fall.Chinook.Passage.Estimate",304
2013-10-24,"Fall.Chinook.Passage.Estimate",203
2013-10-25,"Fall.Chinook.Passage.Estimate",39
2013-10-26,"Fall.Chinook.Passage.Estimate",39
2013-10-27,"Fall.Chinook.Passage.Estimate",118
2013-10-28,"Fall.Chinook.Passage.Estimate",0
2013-10-29,"Fall.Chinook.Passage.Estimate",0
2013-10-30,"Fall.Chinook.Passage.Estimate",0
2013-10-31,"Fall.Chinook.Passage.Estimate",64
2013-11-01,"Fall.Chinook.Passage.Estimate",97
2013-11-02,"Fall.Chinook.Passage.Estimate",0
2013-11-04,"Fall.Chinook.Passage.Estimate",60
2013-11-05,"Fall.Chinook.Passage.Estimate",28
2013-11-06,"Fall.Chinook.Passage.Estimate",0
2013-11-07,"Fall.Chinook.Passage.Estimate",0
2013-11-08,"Fall.Chinook.Passage.Estimate",0
2013-11-09,"Fall.Chinook.Passage.Estimate",0
2013-11-10,"Fall.Chinook.Passage.Estimate",0
2013-11-12,"Fall.Chinook.Passage.Estimate",0
2013-11-13,"Fall.Chinook.Passage.Estimate",0
2013-11-14,"Fall.Chinook.Passage.Estimate",0
2013-11-15,"Fall.Chinook.Passage.Estimate",0
2013-11-16,"Fall.Chinook.Passage.Estimate",0
2013-11-18,"Fall.Chinook.Passage.Estimate",0
2013-11-19,"Fall.Chinook.Passage.Estimate",0
