"","SampleDate","Station","SpeciesCode","LabSubsample","PlusCount","SpeciesName","MysidOrAmphipod","Phylum","Class","Order","Family","Genus","Species","NativeOrIntro","SalinityPreference","Count"
"155",1972-04-11,"NZ033","Nm",1,552,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",652
"156",1972-04-11,"NZ034","Nm",1,852,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",952
"157",1972-04-11,"NZ042","Nm",1,184,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",284
"158",1972-04-11,"NZ044","Nm",1,1576,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1680
"159",1972-04-11,"NZ046","Nm",1,724,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",824
"160",1972-04-11,"NZ048","Nm",1,659,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",760
"161",1972-04-11,"NZ050","Nm",1,1028,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1128
"162",1972-04-11,"NZ052","Nm",1,2380,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2480
"163",1972-04-11,"NZ054","Nm",1,908,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1008
"164",1972-04-11,"NZ056","Nm",1,2252,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2352
"165",1972-04-11,"NZ058","Nm",1,748,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",848
"166",1972-04-19,"NZ080","Nm",1,588,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",688
"167",1972-04-19,"NZ082","Nm",1,432,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",532
"168",1972-04-19,"NZ084","Nm",1,428,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",528
"169",1972-04-19,"NZ086","Nm",1,2636,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2736
"170",1972-04-19,"NZ088","Nm",1,1740,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1840
"171",1972-04-19,"NZ090","Nm",1,1960,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2060
"172",1972-04-19,"NZ092","Nm",1,3580,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3680
"173",1972-04-19,"NZ098","Nm",1,76,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",176
"174",1972-04-19,"NZ104","Nm",1,660,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",760
"175",1972-04-19,"NZD15","Nm",1,380,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",480
"176",1972-04-19,"NZD19","Nm",1,68,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",168
"177",1972-04-20,"NZ060","Nm",1,3356,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3456
"178",1972-04-20,"NZ062","Nm",1,16572,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",16672
"179",1972-04-20,"NZ072","Nm",1,676,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",776
"180",1972-04-20,"NZ074","Nm",1,3004,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3104
"181",1972-04-20,"NZ076","Nm",1,1820,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1920
"182",1972-04-20,"NZ078","Nm",1,216,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",316
"183",1972-04-20,"NZD11","Nm",1,948,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1048
"184",1972-04-20,"NZD14","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",26
"185",1972-04-20,"NZD28","Nm",1,546,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",646
"186",1972-04-21,"NZ020","Nm",1,452,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",552
"187",1972-04-21,"NZ022","Nm",1,145,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",245
"188",1972-04-21,"NZ024","Nm",1,487,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",587
"189",1972-04-21,"NZ028","Nm",1,3,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",95
"190",1972-04-21,"NZ030","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",78
"191",1972-04-21,"NZ032","Nm",1,8364,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",8464
"192",1972-04-21,"NZ036","Nm",1,767,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",867
"193",1972-04-21,"NZ038","Nm",1,1388,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1488
"194",1972-04-21,"NZ040","Nm",1,1589,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1688
"195",1972-04-21,"NZ064","Nm",1,10388,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",10488
"196",1972-04-21,"NZ066","Nm",1,5580,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",5680
"197",1972-04-21,"NZ068","Nm",1,963,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1064
"198",1972-04-24,"NZ033","Nm",1,1116,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1216
"199",1972-04-24,"NZ034","Nm",1,1138,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1248
"200",1972-04-24,"NZ042","Nm",1,162,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",262
"201",1972-04-24,"NZ044","Nm",1,1508,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1608
"202",1972-04-24,"NZ046","Nm",1,664,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",764
"203",1972-04-24,"NZ048","Nm",1,632,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",732
"204",1972-04-24,"NZ050","Nm",1,452,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",552
"205",1972-04-24,"NZ052","Nm",1,2152,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2252
"206",1972-04-24,"NZ054","Nm",1,1710,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1808
"207",1972-04-24,"NZ056","Nm",1,4343,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4444
"208",1972-04-24,"NZ058","Nm",1,396,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",496
"209",1972-05-03,"NZ078","Nm",1,2268,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2368
"210",1972-05-03,"NZ080","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",81
"211",1972-05-03,"NZ082","Nm",1,272,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",372
"212",1972-05-03,"NZ084","Nm",1,4924,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",5024
"213",1972-05-03,"NZ086","Nm",1,1556,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1656
"214",1972-05-03,"NZ088","Nm",1,892,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",992
"215",1972-05-03,"NZ090","Nm",1,832,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",932
"216",1972-05-03,"NZ092","Nm",1,4044,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4144
"217",1972-05-03,"NZ098","Nm",1,686,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",786
"218",1972-05-03,"NZ104","Nm",1,76,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",176
"219",1972-05-03,"NZD15","Nm",1,500,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",600
"220",1972-05-03,"NZD28","Nm",1,1092,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1192
"221",1972-05-05,"NZ060","Nm",1,608,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",708
"222",1972-05-05,"NZ062","Nm",1,4130,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4230
"223",1972-05-05,"NZ064","Nm",1,9724,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",9824
"224",1972-05-05,"NZ066","Nm",1,5630,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",5730
"225",1972-05-05,"NZ068","Nm",1,5484,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",5584
"226",1972-05-05,"NZ072","Nm",1,591,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",691
"227",1972-05-05,"NZ074","Nm",1,3484,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3584
"228",1972-05-05,"NZ076","Nm",1,1836,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1936
"229",1972-05-05,"NZD11","Nm",1,1836,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1936
"230",1972-05-05,"NZD14","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",25
"231",1972-05-05,"NZD19","Nm",1,102,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",202
"232",1972-05-07,"NZ020","Nm",1,100,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",200
"233",1972-05-07,"NZ022","Nm",1,9,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",109
"234",1972-05-07,"NZ024","Nm",1,35,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",135
"235",1972-05-07,"NZ028","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2
"236",1972-05-07,"NZ030","Nm",1,1,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3
"237",1972-05-07,"NZ032","Nm",1,9288,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",9388
"238",1972-05-07,"NZ036","Nm",1,466,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",566
"239",1972-05-07,"NZ038","Nm",1,888,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",988
"240",1972-05-07,"NZ040","Nm",1,1620,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1720
"241",1972-05-09,"NZ033","Nm",1,2268,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2368
"242",1972-05-09,"NZ034","Nm",1,356,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",456
"243",1972-05-09,"NZ042","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",76
"244",1972-05-09,"NZ044","Nm",1,130,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",230
"245",1972-05-09,"NZ046","Nm",1,300,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",400
"246",1972-05-09,"NZ048","Nm",1,188,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",288
"247",1972-05-09,"NZ050","Nm",1,900,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1000
"248",1972-05-09,"NZ052","Nm",1,2492,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2592
"249",1972-05-09,"NZ054","Nm",1,2428,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2528
"250",1972-05-09,"NZ056","Nm",1,4044,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4144
"251",1972-05-09,"NZ058","Nm",1,1012,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1112
"252",1972-05-17,"NZ078","Nm",1,1188,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1288
"253",1972-05-17,"NZ080","Nm",1,1284,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1384
"254",1972-05-17,"NZ082","Nm",1,1288,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1388
"255",1972-05-17,"NZ084","Nm",1,5804,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",5904
"256",1972-05-17,"NZ086","Nm",1,3836,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3936
"257",1972-05-17,"NZ088","Nm",1,948,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1048
"258",1972-05-17,"NZ090","Nm",1,4844,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4944
"259",1972-05-17,"NZ092","Nm",1,8331,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",8432
"260",1972-05-17,"NZ098","Nm",1,57,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",157
"261",1972-05-17,"NZ104","Nm",1,1100,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1200
"262",1972-05-17,"NZD19","Nm",1,73,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",173
"263",1972-05-19,"NZ060","Nm",1,9964,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",10064
"264",1972-05-19,"NZ062","Nm",1,7676,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",7776
"265",1972-05-19,"NZ064","Nm",1,13484,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",13584
"266",1972-05-19,"NZ066","Nm",1,13451,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",13552
"267",1972-05-19,"NZ068","Nm",1,1740,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1840
"268",1972-05-19,"NZ072","Nm",1,387,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",487
"269",1972-05-19,"NZ074","Nm",1,6044,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",6144
"270",1972-05-19,"NZ076","Nm",1,2892,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",2992
"271",1972-05-19,"NZD11","Nm",1,4876,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4976
"272",1972-05-19,"NZD14","Nm",1,0,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",4
"273",1972-05-19,"NZD15","Nm",1,736,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",836
"274",1972-05-21,"NZ020","Nm",1,55,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",155
"275",1972-05-21,"NZ022","Nm",1,56,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",156
"276",1972-05-21,"NZ024","Nm",1,836,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",936
"277",1972-05-21,"NZ028","Nm",1,113,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",213
"278",1972-05-21,"NZ030","Nm",1,33,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",133
"279",1972-05-21,"NZ032","Nm",1,8620,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",8720
"280",1972-05-21,"NZ036","Nm",1,137,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",237
"281",1972-05-21,"NZ038","Nm",1,3676,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",3776
"282",1972-05-21,"NZ040","Nm",1,708,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",808
"283",1972-05-23,"NZ033","Nm",1,1892,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1992
"284",1972-05-23,"NZ034","Nm",1,992,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",1092
"285",1972-05-23,"NZ042","Nm",1,101,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",201
"286",1972-05-23,"NZ044","Nm",1,532,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",632
"287",1972-05-23,"NZ046","Nm",1,336,"Neomysis mercedis","mysid","Arthropoda","Malacostraca","Mysidacea","Mysidae","Neomysis","mercedis","N","fresh-high",436
